

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
125.731  000.032  000.032: require('dbg.rust')
125.756  000.024  000.024: require('dbg.python')
125.757  004.132  000.028: require('dbg')
125.758  123.006  000.076: sourcing /home/lorenzo/.config/nvim/init.lua
125.764  001.130: sourcing vimrc file(s)
125.901  000.098  000.098: sourcing /home/lorenzo/.local/share/nvim/site/pack/packer/start/chezmoi.vim/filetype.vim
126.247  000.007  000.007: sourcing /home/lorenzo/.local/share/nvim/site/pack/packer/start/LuaSnip/ftdetect/snippets.vim
126.416  000.006  000.006: sourcing /home/lorenzo/.local/share/nvim/site/pack/packer/start/rest.nvim/ftdetect/http.vim
126.496  000.022  000.022: sourcing /home/lorenzo/.local/share/nvim/site/pack/packer/start/tree-sitter-just/ftdetect/just.vim
126.534  000.008  000.008: sourcing /home/lorenzo/.local/share/nvim/site/pack/packer/start/vim-just/ftdetect/just.vim
126.599  000.005  000.005: sourcing /usr/share/vim/vimfiles/ftdetect/PKGBUILD.vim
126.610  000.005  000.005: sourcing /usr/share/vim/vimfiles/ftdetect/SRCINFO.vim
126.625  000.009  000.009: sourcing /usr/share/vim/vimfiles/ftdetect/meson.vim
126.882  000.723  000.660: sourcing /usr/share/nvim/runtime/filetype.lua
126.899  000.008  000.008: sourcing /usr/share/nvim/runtime/filetype.vim
127.158  000.048  000.048: sourcing /usr/share/nvim/runtime/syntax/synload.vim
132.303  005.357  005.310: sourcing /usr/share/nvim/runtime/syntax/syntax.vim
133.133  000.084  000.084: sourcing /usr/share/nvim/runtime/plugin/gzip.vim
133.145  000.005  000.005: sourcing /usr/share/nvim/runtime/plugin/health.vim
133.380  000.097  000.097: sourcing /usr/share/nvim/runtime/pack/dist/opt/matchit/plugin/matchit.vim
133.430  000.279  000.181: sourcing /usr/share/nvim/runtime/plugin/matchit.vim
133.514  000.077  000.077: sourcing /usr/share/nvim/runtime/plugin/matchparen.vim
133.743  000.222  000.222: sourcing /usr/share/nvim/runtime/plugin/netrwPlugin.vim
133.832  000.004  000.004: sourcing /home/lorenzo/.local/share/nvim/rplugin.vim
133.836  000.072  000.068: sourcing /usr/share/nvim/runtime/plugin/rplugin.vim
133.877  000.034  000.034: sourcing /usr/share/nvim/runtime/plugin/shada.vim
133.898  000.010  000.010: sourcing /usr/share/nvim/runtime/plugin/spellfile.vim
133.962  000.056  000.056: sourcing /usr/share/nvim/runtime/plugin/tarPlugin.vim
134.012  000.040  000.040: sourcing /usr/share/nvim/runtime/plugin/tohtml.vim
134.029  000.008  000.008: sourcing /usr/share/nvim/runtime/plugin/tutor.vim
134.113  000.075  000.075: sourcing /usr/share/nvim/runtime/plugin/zipPlugin.vim
134.462  000.290  000.290: sourcing /usr/share/vim/vimfiles/plugin/fzf.vim
134.513  000.033  000.033: sourcing /usr/share/vim/vimfiles/plugin/redact_pass.vim
134.774  000.247  000.247: sourcing /usr/share/vim/vimfiles/plugin/skim.vim
137.857  000.076  000.076: require('lsp-inlayhints.config')
138.100  000.058  000.058: require('lsp-inlayhints.utils')
138.215  000.042  000.042: require('lsp-inlayhints.store')
138.218  000.117  000.075: require('lsp-inlayhints.adapter')
138.232  000.372  000.197: require('lsp-inlayhints.core')
138.233  001.873  001.425: require('lsp-inlayhints')
138.440  000.174  000.174: require('nvim-dap-virtual-text')
138.646  000.173  000.173: require('tree-sitter-just')
138.897  004.081  001.861: sourcing /home/lorenzo/.config/nvim/plugin/packer_compiled.lua
139.061  000.048  000.048: sourcing /usr/share/nvim/runtime/plugin/man.lua
139.094  001.486: loading rtp plugins
139.591  000.128  000.128: sourcing /home/lorenzo/.local/share/nvim/site/pack/packer/start/LuaSnip/plugin/luasnip.vim
139.678  000.017  000.017: sourcing /home/lorenzo/.local/share/nvim/site/pack/packer/start/NeoTerm.lua/plugin/neo-term.lua
139.756  000.029  000.029: sourcing /home/lorenzo/.local/share/nvim/site/pack/packer/start/auto-save.nvim/plugin/auto-save.lua
139.934  000.052  000.052: sourcing /home/lorenzo/.local/share/nvim/site/pack/packer/start/diffview.nvim/plugin/diffview.lua
140.013  000.023  000.023: sourcing /home/lorenzo/.local/share/nvim/site/pack/packer/start/fzf-lua/plugin/fzf-lua.vim
140.095  000.022  000.022: sourcing /home/lorenzo/.local/share/nvim/site/pack/packer/start/himalaya.vim/plugin/himalaya.vim
140.281  000.067  000.067: require('indent_blankline.commands')
140.325  000.181  000.114: sourcing /home/lorenzo/.local/share/nvim/site/pack/packer/start/indent-blankline.nvim/plugin/indent_blankline.vim
140.440  000.053  000.053: sourcing /home/lorenzo/.local/share/nvim/site/pack/packer/start/lazygit.nvim/plugin/lazygit.vim
140.876  000.054  000.054: require('legendary.api.luatools')
140.889  000.223  000.170: require('legendary.ui.scratchpad')
141.000  000.464  000.241: require('legendary.api.cmds')
141.118  000.604  000.140: sourcing /home/lorenzo/.local/share/nvim/site/pack/packer/start/legendary.nvim/plugin/legendary.lua
141.299  000.109  000.109: require('lsp-colors')
141.369  000.198  000.089: sourcing /home/lorenzo/.local/share/nvim/site/pack/packer/start/lsp-colors.nvim/plugin/lsp-colors.vim
141.595  000.108  000.108: sourcing /home/lorenzo/.local/share/nvim/site/pack/packer/start/mkdnflow.nvim/plugin/mkdnflow.lua
141.652  000.020  000.020: sourcing /home/lorenzo/.local/share/nvim/site/pack/packer/start/neo-tree.nvim/plugin/neo-tree.vim
141.893  000.084  000.084: require('cmp.utils.highlight')
142.078  000.321  000.236: sourcing /home/lorenzo/.local/share/nvim/site/pack/packer/start/nvim-cmp/plugin/cmp.lua
142.154  000.018  000.018: sourcing /home/lorenzo/.local/share/nvim/site/pack/packer/start/nvim-colorizer.lua/plugin/colorizer.vim
142.285  000.069  000.069: sourcing /home/lorenzo/.local/share/nvim/site/pack/packer/start/nvim-dap/plugin/dap.lua
142.479  000.099  000.099: sourcing /home/lorenzo/.local/share/nvim/site/pack/packer/start/nvim-lspconfig/plugin/lspconfig.lua
142.745  000.100  000.100: require('nvim-tree-docs.aniseed.autoload')
142.749  000.224  000.124: require('nvim-tree-docs.main')
142.764  000.248  000.024: sourcing /home/lorenzo/.local/share/nvim/site/pack/packer/start/nvim-tree-docs/plugin/nvim-tree-docs.vim
143.041  000.209  000.209: sourcing /home/lorenzo/.local/share/nvim/site/pack/packer/start/nvim-treesitter/plugin/nvim-treesitter.lua
143.198  000.107  000.107: require('rainbow')
143.254  000.170  000.063: sourcing /home/lorenzo/.local/share/nvim/site/pack/packer/start/nvim-ts-rainbow/plugin/rainbow.vim
143.771  000.113  000.113: require('common.common_functions')
143.774  000.228  000.115: require('server.server_functions')
143.796  000.335  000.107: require('server.server')
143.797  000.439  000.104: require('unception')
143.797  000.475  000.036: sourcing /home/lorenzo/.local/share/nvim/site/pack/packer/start/nvim-unception/plugin/main.lua
143.873  000.034  000.034: sourcing /home/lorenzo/.local/share/nvim/site/pack/packer/start/nvim-web-devicons/plugin/nvim-web-devicons.vim
143.950  000.017  000.017: sourcing /home/lorenzo/.local/share/nvim/site/pack/packer/start/plenary.nvim/plugin/plenary.vim
144.039  000.032  000.032: sourcing /home/lorenzo/.local/share/nvim/site/pack/packer/start/rest.nvim/plugin/rest-nvim.vim
144.165  000.046  000.046: sourcing /home/lorenzo/.local/share/nvim/site/pack/packer/start/sidebar.nvim/plugin/sidebar-nvim.vim
144.474  000.172  000.172: sourcing /home/lorenzo/.local/share/nvim/site/pack/packer/start/telescope.nvim/plugin/telescope.lua
144.532  000.014  000.014: sourcing /home/lorenzo/.local/share/nvim/site/pack/packer/start/todo-comments.nvim/plugin/todo.vim
144.622  000.031  000.031: sourcing /home/lorenzo/.local/share/nvim/site/pack/packer/start/trouble.nvim/plugin/trouble.vim
163.612  018.940  018.940: sourcing /home/lorenzo/.local/share/nvim/site/pack/packer/start/vim-devicons-emoji/plugin/vim-emoji-icon-theme.vim
164.051  000.054  000.054: sourcing /home/lorenzo/.local/share/nvim/site/pack/packer/start/vim-doge/autoload/doge/helpers.vim
164.268  000.497  000.443: sourcing /home/lorenzo/.local/share/nvim/site/pack/packer/start/vim-doge/plugin/doge.vim
164.393  000.052  000.052: sourcing /home/lorenzo/.local/share/nvim/site/pack/packer/start/vista.vim/plugin/vista.vim
164.501  002.527: loading packages
165.146  000.042  000.042: require('cmp_buffer.timer')
165.153  000.291  000.249: require('cmp_buffer.buffer')
165.159  000.470  000.179: require('cmp_buffer.source')
165.160  000.512  000.042: require('cmp_buffer')
165.191  000.557  000.045: sourcing /home/lorenzo/.local/share/nvim/site/pack/packer/start/cmp-buffer/after/plugin/cmp_buffer.lua
165.548  000.157  000.157: require('cmp_nvim_lsp.source')
165.551  000.312  000.155: require('cmp_nvim_lsp')
165.582  000.357  000.045: sourcing /home/lorenzo/.local/share/nvim/site/pack/packer/start/cmp-nvim-lsp/after/plugin/cmp_nvim_lsp.lua
165.917  000.282  000.282: require('cmp_path')
165.943  000.323  000.041: sourcing /home/lorenzo/.local/share/nvim/site/pack/packer/start/cmp-path/after/plugin/cmp_path.lua
166.123  000.134  000.134: require('cmp-spell')
166.151  000.171  000.037: sourcing /home/lorenzo/.local/share/nvim/site/pack/packer/start/cmp-spell/after/plugin/cmp-spell.lua
166.421  000.209  000.209: require('cmp_luasnip')
166.466  000.280  000.071: sourcing /home/lorenzo/.local/share/nvim/site/pack/packer/start/cmp_luasnip/after/plugin/cmp_luasnip.lua
166.481  000.292: loading after plugins
166.492  000.011: inits 3
166.982  000.490: reading ShaDa
167.951  000.224  000.224: require('nvim-treesitter.locals')
167.989  000.782: opening buffers
168.039  000.051: BufEnter autocommands
168.041  000.002: editing files in windows
168.435  000.135  000.135: require('mason-core.async')
168.438  000.228  000.093: require('mason-core.terminator')
181.354  000.542  000.542: require('gitsigns.current_line_blame')
182.313  000.339  000.339: require('vim.treesitter.highlighter')
